casc_name,metadata_url
Northwest,https://www.sciencebase.gov/catalog/file/get/58ded180e4b02ff32c69a222?f=__disk__5a%2Fc7%2F8f%2F5ac78f73994306f19583fb63430140dc65e77caa
Northwest,https://www.sciencebase.gov/catalog/file/get/5ae202b9e4b0e2c2dd302b96?f=__disk__91%2F14%2Fa9%2F9114a9177a83f923b691df94d9e89e989f6f06bc
Northwest,https://www.sciencebase.gov/catalog/file/get/5ae2027be4b0e2c2dd302b92?f=__disk__92%2F66%2F43%2F926643a148346229b7184f7f7484577b57835380
Northwest,https://www.sciencebase.gov/catalog/file/get/5ae89bc7e4b06d9233b8a583?f=__disk__f2%2F15%2F8e%2Ff2158ec4c986a0634d03ab3d812cbf587d4b5318
Northwest,https://www.sciencebase.gov/catalog/file/get/5a4d485ae4b0d05ee8c4d179?f=__disk__b7%2Fa8%2F65%2Fb7a8658e8c7439c104a92fd93c020a8cfe167e06
Northwest,https://www.sciencebase.gov/catalog/file/get/58111fafe4b0f497e79892f7?f=__disk__af%2Ffe%2F3c%2Faffe3c1ea9c2d3f2f6692657263e1577544c8790
Northwest,https://www.sciencebase.gov/catalog/file/get/5543ba85e4b0a658d79416b9?f=__disk__16%2F9f%2F73%2F169f73a050215bc4ee4f6f021009185ec1dda237
Northwest,https://www.sciencebase.gov/catalog/file/get/55fb344de4b05d6c4e501c4b?f=__disk__04%2F1d%2Ffa%2F041dfa688f4cc55ee0ff0b3825d325c28ac564bc
Northwest,https://www.sciencebase.gov/catalog/file/get/55fb344de4b05d6c4e501c4b?f=__disk__c4%2F16%2F3b%2Fc4163b400e588ea408f77cf39d3574efc3f7a139
Northwest,https://www.sciencebase.gov/catalog/file/get/55fb344de4b05d6c4e501c4b?f=__disk__1d%2Fce%2Fe7%2F1dcee7067212f6e8b8e567b4acf50d50c8969a2a
Northwest,https://www.sciencebase.gov/catalog/file/get/55fb2a37e4b05d6c4e501c3f?f=__disk__27%2F23%2F8c%2F27238c63c3d20a2bf394fe295343719c8db302c7
Northwest,https://www.sciencebase.gov/catalog/file/get/55fb2a37e4b05d6c4e501c3f?f=__disk__ce%2F21%2F42%2Fce2142ad4a6e1d00d7fd2a6788785e254f91ce18
Northwest,https://www.sciencebase.gov/catalog/file/get/55fb2a37e4b05d6c4e501c3f?f=__disk__fb%2F3a%2Fb7%2Ffb3ab717b2ccdca3fa72a435d5895bf3119173f8
Northwest,https://www.sciencebase.gov/catalog/file/get/5543ad7be4b0a658d794168d?f=__disk__3c%2F4a%2F23%2F3c4a23546ca4a28832c795c7d74b79a7550c086b
Northwest,https://www.sciencebase.gov/catalog/file/get/5aeb87c5e4b0860c0f727d00?f=__disk__1c%2F9d%2F25%2F1c9d255d46bfc032da91e6250457ae34e8b454b3
Northwest,https://www.sciencebase.gov/catalog/file/get/5aeb9b48e4b0860c0f727d11?f=__disk__4f%2Fd5%2Fba%2F4fd5ba2dd953684156451e493e13bc541b6e21c6
Northwest,https://www.sciencebase.gov/catalog/file/get/5aeb90a3e4b0860c0f727d05?f=__disk__da%2Fd1%2F15%2Fdad115c9685fe56b5beb5707c35d59d4b2c50f4a
Northwest,https://www.sciencebase.gov/catalog/file/get/53593db9e4b0031b2f49ee0a?f=__disk__75%2Fc6%2Fc5%2F75c6c576a8591a4bc856e9d5b95374127c36429c
Northwest,https://www.sciencebase.gov/catalog/file/get/5aea2e1de4b0860c0f70e8b4?f=__disk__fa%2Fbe%2Fda%2Ffabeda74421bbe35f9f593a715104d378c06aea9
Northwest,https://www.sciencebase.gov/catalog/file/get/5aea270ee4b0860c0f70e88e?f=__disk__0c%2Fa0%2F7e%2F0ca07ef7c1e913fa6db12cbf222b0de1fd9d6b78
Northwest,https://www.sciencebase.gov/catalog/file/get/53594062e4b0031b2f49ee11?f=__disk__05%2Fcc%2F7a%2F05cc7ae595ad5b704282a559c903a531f6e536d6
Northwest,https://www.sciencebase.gov/catalog/file/get/53593c20e4b0031b2f49ee06?f=__disk__4a%2Fa1%2F7a%2F4aa17a3c83de8757f1bc8a745b4ace8c6d472934
Northwest,https://www.sciencebase.gov/catalog/file/get/5aea396fe4b0860c0f70e93c?f=__disk__0f%2Fa7%2Fd8%2F0fa7d806ce85c489045b449cc8e9ae5229538bce
Northwest,https://www.sciencebase.gov/catalog/file/get/5359433ee4b0031b2f49ee1a?f=__disk__bb%2Ff5%2F51%2Fbbf55173ca1229b0adeef7b457bdac4c31d8dd8b
Northwest,https://www.sciencebase.gov/catalog/file/get/53594a30e4b0031b2f49ee21?f=__disk__62%2Fa9%2Fe6%2F62a9e6f2a71dacc9ffa03b4e3c0051aec2f52589
Northwest,https://www.sciencebase.gov/catalog/file/get/53593b35e4b0031b2f49edfe?f=__disk__8a%2F0f%2F74%2F8a0f748e6ed8d425dc362f7b43824e0e17e6bea7
Northwest,https://www.sciencebase.gov/catalog/file/get/5536dbe1e4b0b22a15808467?f=__disk__b6%2F5a%2Fa7%2Fb65aa7c4c83acd0bc271a355896f1507c5747930
Northwest,https://www.sciencebase.gov/catalog/file/get/5536d92ce4b0b22a1580845b?f=__disk__6b%2F1f%2Fab%2F6b1fab14db9e03f923da30833e99c32cbb46a516
Northwest,https://www.sciencebase.gov/catalog/file/get/5536dbfbe4b0b22a15808469?f=__disk__f9%2F95%2F75%2Ff995754e8de536b63c7e9b3b2cf1a774b8369f52
Northwest,https://www.sciencebase.gov/catalog/file/get/557a03ffe4b0c350d7b9a7a0?f=__disk__29%2F5f%2F8d%2F295f8dabb95eff9c1a1295b69f5b239c2369998a
Northwest,https://www.sciencebase.gov/catalog/file/get/554128cde4b0a658d793af56?f=__disk__40%2F67%2Fa1%2F4067a1cadf152b9ceb569b06853a943f55321891
Northwest,https://www.sciencebase.gov/catalog/file/get/5579d79ce4b032353cc175d2?f=__disk__eb%2F25%2F98%2Feb259830a60babfcda7e7530223eb81441ce5307
Northwest,https://www.sciencebase.gov/catalog/file/get/5579d79ce4b032353cc175d2?f=__disk__95%2Faf%2Fad%2F95afadf9f320bd87c3099137b2b814d1b7d13abe
Northwest,https://www.sciencebase.gov/catalog/file/get/5af4a8b3e4b0da30c1b44ecd?f=__disk__58%2F9b%2F19%2F589b190de0618e1fe237f73fdf52851ebffa0c7e
Northwest,https://www.sciencebase.gov/catalog/file/get/53d67c24e4b00d9e8ffa4b63?f=__disk__a8%2F9e%2Fac%2Fa89eacc89dd812975a31c917e75c928f1a9f6e1f
Northwest,https://www.sciencebase.gov/catalog/file/get/53d67e1ae4b00d9e8ffa4b6f?f=__disk__13%2Ff8%2F44%2F13f8440034076dbb7d689f7aa23d079961f44763
Northwest,https://www.sciencebase.gov/catalog/file/get/53d67aece4b00d9e8ffa4b5f?f=__disk__b8%2Fdd%2Fb9%2Fb8ddb9f81ff04414c3b2bc45da7998a981618efc
Northwest,https://www.sciencebase.gov/catalog/file/get/53d67f58e4b00d9e8ffa560e?f=__disk__1b%2Fa3%2Fbe%2F1ba3beaf912355d468b3faf667188d246a826c4c
Northwest,https://www.sciencebase.gov/catalog/file/get/53d676f3e4b00d9e8ffa4b4d?f=__disk__b6%2F05%2F57%2Fb6055747527dac6a5f1e0cd1a73728032e57b5ff
Northwest,https://www.sciencebase.gov/catalog/file/get/53d6795ce4b00d9e8ffa4b56?f=__disk__4d%2Fc2%2F6e%2F4dc26e449207e6e2ca03d570f80185fb9733641d
Northwest,https://www.sciencebase.gov/catalog/file/get/54494685e4b0f888a81bb4d9?f=__disk__31%2Fb4%2Fbf%2F31b4bf3a19d6480620c19dde37c1a0744971afd3
Northwest,https://www.sciencebase.gov/catalog/file/get/531798cde4b093796c7b539a?f=__disk__bf%2F8a%2Fc9%2Fbf8ac94a1fe99daca76323be05ccb7e701b51996
Northwest,https://www.sciencebase.gov/catalog/file/get/5b2d3bfde4b040769c11a0cb?f=__disk__cd%2F34%2F10%2Fcd341012fcb03c1b27f2fa225ba339c65119caf2
Northwest,https://www.sciencebase.gov/catalog/file/get/5ada1880e4b0e2c2dd293743?f=__disk__86%2F2f%2F15%2F862f15f3fda78b5a4de3befbf345d6da6f286a9e
Northwest,https://www.sciencebase.gov/catalog/file/get/5b0ed25fe4b0c39c934b15e2?f=__disk__7c%2Fe9%2F09%2F7ce90980cea3fbe6550ff0a8d98937cb23da514f
Northwest,https://www.sciencebase.gov/catalog/file/get/5a789b70e4b00f54eb1e836f?f=__disk__7d%2Fbf%2F7d%2F7dbf7d008d8ceca538703e705e779bb4e8dd2379
Northwest,https://www.sciencebase.gov/catalog/file/get/5a0f338de4b09af898d099b9?f=__disk__59%2Fe4%2Fea%2F59e4ea071a2a7c91f3baec75a5a9271e7b7940e9
Northwest,https://www.sciencebase.gov/catalog/file/get/5c12a499e4b034bf6a85eabd?f=__disk__5c%2Fd2%2F26%2F5cd22606c4a20b86f25b9c5c4605209711a842ea
Northwest,https://www.sciencebase.gov/catalog/file/get/58af5ecbe4b01ccd54f9f464?f=__disk__e7%2F73%2Ff3%2Fe773f30d0a638fe707de1cdeb06906c6ee5b6b87
Northwest,https://www.sciencebase.gov/catalog/file/get/59637fdbe4b0d1f9f059d824?f=__disk__af%2Ff9%2F0d%2Faff90d1a3dfcf077ae2ad84a4599ab2331ed8fd3
Northwest,https://www.sciencebase.gov/catalog/file/get/59637fdbe4b0d1f9f059d824?f=__disk__74%2F14%2F87%2F7414878620819c5b342b8d6cbf8da6cebab0881c
Alaska,https://www.sciencebase.gov/catalog/file/get/58001868e4b0824b2d179da2?f=__disk__93%2F97%2Fa1%2F9397a13001ba125c11219f2baabf2940aba10b2b
Alaska,https://www.sciencebase.gov/catalog/file/get/580018b5e4b0824b2d179da4?f=__disk__b9%2F14%2F8f%2Fb9148f4d04c18ec59a43dd8afd9242b8ffc1afb9
Alaska,https://www.sciencebase.gov/catalog/file/get/5b07281ae4b0ac450c98b5bf?f=__disk__55%2F4f%2Feb%2F554feb6ad0a01d9d02e58c40738705af8f297634
Southeast,https://www.sciencebase.gov/catalog/file/get/59cbd8c9e4b017cf314245c4?f=__disk__5d%2F60%2F35%2F5d603573498feabedad9712323a58dc0fd60f9c2
Southeast,https://www.sciencebase.gov/catalog/file/get/57a8b2a1e4b0ebae89baf604?f=__disk__d3%2F3d%2F70%2Fd33d7039e7c6b7370d309d4972b908221fd8b5f5
Southeast,https://www.sciencebase.gov/catalog/file/get/566a172ce4b08895842a1e8f?f=__disk__54%2Fa5%2F47%2F54a54776af0cc52057cd656ecf09610309856f1f
Southeast,https://www.sciencebase.gov/catalog/file/get/59cd61f9e4b00fa06fefef6d?f=__disk__b9%2F84%2F11%2Fb9841112404870cbabb74b0cd85059d1a1cced4c
Southeast,https://www.sciencebase.gov/catalog/file/get/59cd61f9e4b00fa06fefef6d?f=__disk__16%2F59%2F0e%2F16590ea59d60efb410c1c26dc9fc0aceb8b36633
Southeast,https://www.sciencebase.gov/catalog/file/get/57641394e4b07657d19ba808?f=__disk__15%2F0a%2Ff4%2F150af40c85369c1b5c242cab295790accccae11e
Southeast,https://www.sciencebase.gov/catalog/file/get/57925307e4b0fc973c6bccfa?f=__disk__1e%2Fc1%2F5f%2F1ec15ff0a339ef849f7576a80e63c598fbaba709
Southeast,https://www.sciencebase.gov/catalog/file/get/560c352be4b058f706e54119?f=__disk__5c%2F3d%2F76%2F5c3d76a05eedfd5b1e2a52d10559c269ef820707
Southeast,https://www.sciencebase.gov/catalog/file/get/5697eae5e4b039675d01d852?f=__disk__01%2F83%2F59%2F01835965080919f7be386472705fbaff15f99a0a
Southeast,https://www.sciencebase.gov/catalog/file/get/5697e8d8e4b039675d01b298?f=__disk__90%2F0f%2Fdd%2F900fddf39b104fd02eceeb4fa9319d751060ef83
Southeast,https://www.sciencebase.gov/catalog/file/get/5440040ce4b065f4ad22d2a8?f=__disk__c7%2Fb6%2F04%2Fc7b604ee152d7f63e9a710ff02dd0fed15f7f5a7
Southeast,https://www.sciencebase.gov/catalog/file/get/5440048be4b065f4ad22d2aa?f=__disk__81%2F09%2F08%2F810908f004207e4c9657a3e52c2a4a8282061ec6
Southeast,https://www.sciencebase.gov/catalog/file/get/5488c510e4b02acb4f0c945d?f=__disk__c6%2F0b%2F7e%2Fc60b7e9d9c8d75c752bfc54d2d390f57d4fc785d
Southeast,https://www.sciencebase.gov/catalog/file/get/545cfce8e4b0ba8303f71365?f=__disk__eb%2Ff0%2F3c%2Febf03c9df8977edbaed444c1aed0c7c010ae4292
Southeast,https://www.sciencebase.gov/catalog/file/get/545cfd67e4b0ba8303f713b3?f=__disk__ac%2F52%2F93%2Fac52935ada47afba1a1eb2325c07ba4bfb09be2a
Southeast,https://www.sciencebase.gov/catalog/file/get/545bf9b3e4b009f8aec9b5a5?f=__disk__48%2F76%2F36%2F487636b734f0420b54a49b788232b3fe3c52e6a7
Southeast,https://www.sciencebase.gov/catalog/file/get/545bf875e4b009f8aec9b52a?f=__disk__c2%2Ffc%2Ffe%2Fc2fcfed631e50dde7b83d714b49463f486b43e10
Southeast,https://www.sciencebase.gov/catalog/file/get/545cfa50e4b0ba8303f711e2?f=__disk__59%2F15%2F17%2F591517afa4d4bd0bb2efc1eb6695ed559b8ec9a8
Southeast,https://www.sciencebase.gov/catalog/file/get/545cfdb9e4b0ba8303f713e7?f=__disk__e6%2F5b%2Fbc%2Fe65bbc5eef3fbfb038be89305b6b919bf2c22d98
Southeast,https://www.sciencebase.gov/catalog/file/get/545cfe22e4b0ba8303f7142a?f=__disk__82%2Faf%2F73%2F82af73c4bd6bfeae1621c13d264967c77ff3d0c1
Southeast,https://www.sciencebase.gov/catalog/file/get/545cfb0be4b0ba8303f7124f?f=__disk__b4%2F08%2F22%2Fb40822e224eab860c5d402e00124001794b00af1
Southeast,https://www.sciencebase.gov/catalog/file/get/545cf811e4b0ba8303f7109e?f=__disk__e9%2F55%2Fd0%2Fe955d0e6f3712a877ef0fe097f6c105e360bac5d
Southeast,https://www.sciencebase.gov/catalog/file/get/545bfd63e4b009f8aec9b6ce?f=__disk__bc%2Fbd%2F3e%2Fbcbd3e27cbce833cf05eab0cf2604e7503fcbc07
Southeast,https://www.sciencebase.gov/catalog/file/get/545bfe0fe4b009f8aec9b6fe?f=__disk__70%2F0f%2Fd2%2F700fd2916bef98e4f084f6d78a87d4d2d1cc1592
Southeast,https://www.sciencebase.gov/catalog/file/get/5b16da85e4b092d9651fcae4?f=__disk__3d%2Ff3%2F5b%2F3df35b8994bc9c3d162133cc82e171147c904cff
Southeast,https://www.sciencebase.gov/catalog/file/get/545cfc0ae4b0ba8303f712e2?f=__disk__ba%2Fbf%2Fff%2Fbabfff9223d34fc8fec3737e5c89a5d566d9b072
Pacific,https://www.sciencebase.gov/catalog/file/get/57f41118e4b0bc0bec033f35?f=__disk__e4%2Fce%2F2e%2Fe4ce2e4ae6ceeff8788d6ad04871be295abab0c9
Pacific,https://www.sciencebase.gov/catalog/file/get/581d3463e4b08da350d6e114?f=__disk__95%2Fc8%2Ffc%2F95c8fc3c23baed02e16f06a06234dcd7267a971e
Pacific,https://www.sciencebase.gov/catalog/file/get/5c991afce4b0b8a7f6288e1d?f=__disk__9d%2Fe0%2Fc0%2F9de0c03d2be13ddd04d428fb69be1d22d39efee0
Pacific,https://www.sciencebase.gov/catalog/file/get/54ecf715e4b02d776a6847ed?f=__disk__35%2F24%2F4d%2F35244d250edc2ad34966e0bc5f5b7b5883df3e5b
Pacific,https://www.sciencebase.gov/catalog/file/get/54ecf8aae4b02d776a6847f3?f=__disk__d8%2Ff9%2Fe3%2Fd8f9e344ef53a9ced7918555741b81e4fa01e358
Pacific,https://www.sciencebase.gov/catalog/file/get/54ecf8f4e4b02d776a6847f5?f=__disk__04%2F21%2F41%2F0421414182f13c7ae6dc0a06f6d8145f99888611
Pacific,https://www.sciencebase.gov/catalog/file/get/5bf49b8fe4b045bfcae26a41?f=__disk__22%2F15%2F29%2F221529b07aa80550a94047c0982d71eba1c3ff32
Pacific,https://www.sciencebase.gov/catalog/file/get/5bf491e2e4b045bfcae25e9b?f=__disk__50%2F81%2F86%2F508186b669b9990f09cbc6bbabd776319d76ccdf
Pacific,https://www.sciencebase.gov/catalog/file/get/5bf49602e4b045bfcae26543?f=__disk__19%2F62%2F1c%2F19621c89d3452fa8fb668b94c0410c21efba56d2
Pacific,https://www.sciencebase.gov/catalog/file/get/594afebfe4b062508e36f78f?f=__disk__80%2F1c%2F77%2F801c7757da899eae50fc88040fff92160329f472
Pacific,https://www.sciencebase.gov/catalog/file/get/57f2f202e4b0bc0bec00b0a4?f=__disk__a2%2F70%2Fa4%2Fa270a49deddfa93bc3cf299f4c0206b9aab6090a
Pacific,https://www.sciencebase.gov/catalog/file/get/58460697e4b04fc80e523667?f=__disk__32%2F34%2F40%2F323440aa55da45218a931ad0a14ec8a5b161de56
Pacific,https://www.sciencebase.gov/catalog/file/get/57b27182e4b00148d3982d6b?f=__disk__ef%2Fc2%2Fe0%2Fefc2e07ef78c8d1911f77d99dbc0d4d556c44a2a
Pacific,https://www.sciencebase.gov/catalog/file/get/57ec5fbce4b090825010b908?f=__disk__97%2Ff9%2F1a%2F97f91a5913f1820374e1e8b250b62ec1e71d88d1
Pacific,https://www.sciencebase.gov/catalog/file/get/5591d136e4b0b6d21dd6755a?f=__disk__0d%2Fd9%2F0f%2F0dd90f18f616b7ba03183e69d202d8b058686252
Pacific,https://www.sciencebase.gov/catalog/file/get/5591d136e4b0b6d21dd6755a?f=__disk__5c%2Ff1%2F02%2F5cf1027676b8b1abd0b49d2319dd0b8d5c6cf5d7
Pacific,https://www.sciencebase.gov/catalog/file/get/5591d136e4b0b6d21dd6755a?f=__disk__ed%2Fd3%2F8c%2Fedd38cca2d43853ac165e3eda8e96cd8783b0c96
Pacific,https://www.sciencebase.gov/catalog/file/get/5b1b1e12e4b092d965252a9f?f=__disk__4b%2F47%2F95%2F4b479500e11ca064aa9b93b0b697a93798ff2b4d
Pacific,https://www.sciencebase.gov/catalog/file/get/5b1ad7b3e4b092d9652520eb?f=__disk__e0%2Fa5%2F93%2Fe0a59321bd1445b95006000c4850cf0bfade1d6f
North Central,https://www.sciencebase.gov/catalog/file/get/58e7ae48e4b09da6799c0e55?f=__disk__5b%2F6f%2Ff6%2F5b6ff6bcc8858222c43ed6732cef079cfb1b8fa9
North Central,https://www.sciencebase.gov/catalog/file/get/5c51df76e4b0708288fb10bc?f=__disk__41%2F61%2Fe7%2F4161e79f3ac9c15a495b84a8a6aaa496b2beeb79
North Central,https://www.sciencebase.gov/catalog/file/get/5c51d93fe4b0708288fb106f?f=__disk__67%2Fc6%2Fb6%2F67c6b6cbc3b24370a21ae1012987d5de48ee3840
North Central,https://www.sciencebase.gov/catalog/file/get/5c51d6f5e4b0708288fb1051?f=__disk__d3%2F12%2F99%2Fd31299c3e6a8fc026c860c167d8c86886ece3cd8
North Central,https://www.sciencebase.gov/catalog/file/get/56b3e649e4b0cc79997fb5ec?f=__disk__5a%2F1c%2F82%2F5a1c82a562c6f79a2edd6bb4be978608fb67a257
North Central,https://www.sciencebase.gov/catalog/file/get/56b3e649e4b0cc79997fb5ec?f=__disk__52%2F0b%2F7a%2F520b7a5b41689422abd2da323f735170d932bbaf
North Central,https://www.sciencebase.gov/catalog/file/get/56b3e649e4b0cc79997fb5ec?f=__disk__fc%2Fc8%2F54%2Ffcc854e6a58693a2754e3755ce0b8667a0768dc7
North Central,https://www.sciencebase.gov/catalog/file/get/56b3e649e4b0cc79997fb5ec?f=__disk__6b%2F0b%2F80%2F6b0b808f8e8837be59bc68e1a5425d8b0a38150a
North Central,https://www.sciencebase.gov/catalog/file/get/5355401de4b0120853e8bc0d?f=__disk__88%2Ff2%2Fdd%2F88f2ddc06317455fcf46574feba2721565d0dae7
North Central,https://www.sciencebase.gov/catalog/file/get/568568fee4b0e7594ee72ee2?f=__disk__8e%2F5f%2F4d%2F8e5f4d25fb4b4da47f4ad31f60683447ff55f831
North Central,https://www.sciencebase.gov/catalog/file/get/53bc48bbe4b084059e8c0023?f=__disk__04%2Fec%2Fa7%2F04eca7262d222bf13dcd523352e6b001ae93ed4a
North Central,https://www.sciencebase.gov/catalog/file/get/52ebe44de4b0a0815e249ed5?f=__disk__eb%2Fdd%2F52%2Febdd523556d2238a15a2bcadb978752291324dbe
North Central,https://www.sciencebase.gov/catalog/file/get/5755d2f1e4b023b96ec1eb7c?f=__disk__16%2F0d%2F00%2F160d005df3611b6214cf0e53b1d02096fec048f2
North Central,https://www.sciencebase.gov/catalog/file/get/5787d893e4b0d27deb377a3a?f=__disk__63%2F1b%2F60%2F631b60c7f3fe8948b41314193e6031b9bf694ae8
North Central,https://www.sciencebase.gov/catalog/file/get/5755d36ae4b023b96ec1eb7f?f=__disk__91%2F80%2F3b%2F91803b1cdddb78f176cb93ea34b731973483d571
North Central,https://www.sciencebase.gov/catalog/file/get/5783f9d0e4b0ac0b97f56038?f=__disk__58%2Fa0%2F68%2F58a0688eda763fbabfb52f421594b7540fbbc609
North Central,https://www.sciencebase.gov/catalog/file/get/5c094b1ae4b0815414d10c8e?f=__disk__e2%2F49%2Ffb%2Fe249fb731d06dfee086c98bed2c491a9546f5247
North Central,https://www.sciencebase.gov/catalog/file/get/5c094c20e4b0815414d10dbb?f=__disk__77%2F16%2F8a%2F77168a62a69c143df0efcb09cb52842d51dd893b
North Central,https://www.sciencebase.gov/catalog/file/get/5c0947d3e4b0815414d10405?f=__disk__ea%2Fbe%2F7a%2Feabe7ab5f1a1d5839a047394afbc7aff79b19f3b
North Central,https://www.sciencebase.gov/catalog/file/get/5c5861bde4b0708288ff26db?f=__disk__09%2Fc0%2F4b%2F09c04bd61be9afce2bd5f7f3a7210c51eb4fb905
North Central,https://www.sciencebase.gov/catalog/file/get/5c8020d7e4b0938824459be9?f=__disk__77%2Fd6%2Fa8%2F77d6a87a2acbeed7a6c35ea445172f4d53bbaf9b
North Central,https://www.sciencebase.gov/catalog/file/get/5845a4a6e4b04fc80e52346a?f=__disk__44%2Fae%2Fc1%2F44aec116a40a35544531f445eca50f030a29b334
North Central,https://www.sciencebase.gov/catalog/file/get/5a85a50fe4b00f54eb3664d0?f=__disk__5e%2F77%2F3a%2F5e773a42334e84eeee16bc4d94164fa0f439c1d8
North Central,https://www.sciencebase.gov/catalog/file/get/5a85a5a1e4b00f54eb3664dc?f=__disk__d1%2F87%2F6f%2Fd1876f5e4f069adf06b5bdf3ad05257452cb9c35
North Central,https://www.sciencebase.gov/catalog/file/get/5beca754e4b0b3fc5cf9181a?f=__disk__a3%2Ff6%2Fa4%2Fa3f6a4ab2ba6fe0f9d1a722d7b8a26d8b0378a40
North Central,https://www.sciencebase.gov/catalog/file/get/5beca754e4b0b3fc5cf9181a?f=__disk__c8%2Fd0%2F2e%2Fc8d02e6efcb1b24b8f69454dadfef26595ffc8bc
North Central,https://www.sciencebase.gov/catalog/file/get/5aa969bae4b0b1c392f16bf5?f=__disk__cd%2F0b%2F05%2Fcd0b05af6ec1db717f8f1a60b4aebe9020d5bbf7
North Central,https://www.sciencebase.gov/catalog/file/get/5a00881ae4b0531197b5b28d?f=__disk__3e%2F18%2F0f%2F3e180fabc4ba8a796d64cf59b1acb063cb1f841e
North Central,https://www.sciencebase.gov/catalog/file/get/5a00881ae4b0531197b5b28d?f=__disk__ac%2F7c%2Fa9%2Fac7ca9749f2fd215b2f403397d4ddf61c6327627
North Central,https://www.sciencebase.gov/catalog/file/get/5b8fed18e4b0702d0e80718c?f=__disk__ba%2F4a%2F73%2Fba4a73a8eda38acd0d6d7b6ac1e8fa84db952a9d
North Central,https://www.sciencebase.gov/catalog/file/get/59124c44e4b0e541a03c20de?f=__disk__95%2F74%2F9a%2F95749a5d449d2998345846a1620cf80c0f328de4
